Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
406,967630714,SenorBlanco777,0,272.75,PG Kyrie Irving SG Khris Middleton UTIL Kyle Kuzma C Myles Turner F Zach Randolph SF Will Barton G Darren Collison PF Brandan Wright,,,
406,968617027,bowillis,0,272.75,SF Khris Middleton UTIL Donovan Mitchell C Nikola Mirotic PF Harrison Barnes PG Eric Bledsoe SG Kentavious Caldwell-Pope G Austin Rivers F Lauri Markkanen,,,
406,968724068,sasmallen (7/10),0,272.75,PG John Wall PF LaMarcus Aldridge C Dwight Howard UTIL Myles Turner SG Eric Bledsoe G Jeff Teague SF Allen Crabbe F Brandan Wright,,,
406,968724141,donwilburn,0,272.75,PG Victor Oladipo C LaMarcus Aldridge SG Klay Thompson SF Kyle Kuzma PF Zach Randolph F Dirk Nowitzki UTIL Jordan Bell G Jamal Crawford,,,
410,968127494,buckstratford (18/20),0,272.5,G Victor Oladipo C Nikola Jokic SF Khris Middleton PG Eric Bledsoe UTIL Zach Randolph F Willie Cauley-Stein SG George Hill PF Brandan Wright,,,
410,968327252,BigRay24 (1/2),0,272.5,PG CJ McCollum C Nikola Jokic PF Al Horford SF Kyle Kuzma SG Spencer Dinwiddie UTIL Tyler Johnson G J.J. Barea F Bam Adebayo,,,
410,968432799,fogler40 (8/20),0,272.5,C Karl-Anthony Towns UTIL Nikola Jokic SF Khris Middleton SG Eric Bledsoe PG Tyler Johnson F Nicolas Batum G Shabazz Napier PF Brandan Wright,,,
410,968684680,rmcasillas,0,272.5,C Karl-Anthony Towns UTIL Nikola Jokic F LaMarcus Aldridge SG Khris Middleton PG Eric Bledsoe SF Wayne Ellington G Jamal Crawford PF Gorgui Dieng,,,
410,968687181,DiMarco87,0,272.5,SF Kevin Durant PG John Wall C Myles Turner SG Austin Rivers G Tyler Johnson UTIL Shabazz Napier PF Jordan Mickey F Jarell Martin,,,
410,968708354,acaciaclubroad,0,272.5,F Anthony Davis SG Tyreke Evans C DeAndre Jordan PG Lonzo Ball SF Rondae Hollis-Jefferson PF Bam Adebayo G Malcolm Delaney UTIL Pat Connaughton,,,
410,968746386,magal08,0,272.5,G John Wall F Nikola Mirotic PF Harrison Barnes C Myles Turner SF Jonathon Simmons PG Darren Collison SG Shabazz Napier UTIL J.J. Barea,,,
417,968117220,buckstratford (1/20),0,272.25,G Russell Westbrook UTIL Nikola Jokic F Paul George PG Eric Bledsoe C Steven Adams SG Bojan Bogdanovic SF Wayne Ellington PF Brandan Wright,,,
417,968617805,sportsfreak_15 (1/3),0,272.25,F Kevin Durant SF Khris Middleton C Myles Turner PG Eric Bledsoe SG Tyler Johnson G Shabazz Napier UTIL Mario Hezonja PF Brandan Wright,,,
417,968634209,flavioherrera (1/2),0,272.25,SG Victor Oladipo SF Khris Middleton PF Kyle Kuzma G Eric Bledsoe F Rudy Gay UTIL Lauri Markkanen PG Shabazz Napier C Jordan Bell,,,
417,968689329,soondogs,0,272.25,PG John Wall SF Paul George PF Kyle Kuzma C Myles Turner SG Andrew Wiggins F Nicolas Batum G Marcus Smart UTIL Tyson Chandler,,,
421,968490753,mjadams1,0,272,PG Lou Williams C Jusuf Nurkic SF Kyle Kuzma UTIL Myles Turner SG Eric Bledsoe PF Carmelo Anthony G Austin Rivers F Lauri Markkanen,,,
421,968662005,LAYERDOWN,0,272,C Nikola Jokic SF Khris Middleton PF Kyle Kuzma UTIL Myles Turner SG Eric Bledsoe G Josh Richardson PG Tyler Johnson F Darius Miller,,,
421,968669579,seidenberg44 (4/4),0,272,PG Russell Westbrook SF Paul George C Steven Adams F Josh Richardson PF Carmelo Anthony SG Shabazz Napier UTIL Dirk Nowitzki G Andre Roberson,,,
421,968740126,joeyc1127,0,272,G Kyrie Irving C Nikola Jokic F Khris Middleton UTIL Al Horford PG Eric Bledsoe SF Wilson Chandler SG George Hill PF Gorgui Dieng,,,
421,968752735,capothedon97 (2/3),0,272,SG Victor Oladipo PG Kyrie Irving SF Kyle Kuzma C Zach Randolph PF Carmelo Anthony G Buddy Hield UTIL Bojan Bogdanovic F Evan Turner,,,
426,968359433,BillyCorp69,0,271.75,PG Tyreke Evans UTIL Khris Middleton C DeAndre Jordan G Lonzo Ball SG Eric Bledsoe F Zach Randolph SF Lance Stephenson PF Brandan Wright,,,
426,968597493,berjanko,0,271.75,PG Kyrie Irving SG Khris Middleton SF Kyle Kuzma PF Nikola Mirotic UTIL Jamal Murray G Austin Rivers F Jeremy Lamb C Frank Kaminsky,,,
426,968726274,altonscott,0,271.75,PG Jrue Holiday UTIL Kyle Kuzma SG Eric Bledsoe PF Zach Randolph G Elfrid Payton C Kelly Olynyk F Will Barton SF Jayson Tatum,,,
429,967570161,zgolfmaniac (2/5),0,271.5,PG Victor Oladipo SF Paul George C Steven Adams G Rodney Hood F Carmelo Anthony PF Derrick Favors SG Austin Rivers UTIL Tony Snell,,,
429,968509898,strokendiesel05,0,271.5,C DeAndre Jordan SF Kyle Kuzma PF T.J. Warren G Eric Bledsoe SG Gary Harris F Rondae Hollis-Jefferson UTIL Austin Rivers PG George Hill,,,
429,968523755,haakon9,0,271.5,C Karl-Anthony Towns UTIL Jimmy Butler G Tyreke Evans SG Lou Williams SF Will Barton PF Jordan Bell PG Jawun Evans F Brandan Wright,,,
429,968734866,danno1980 (2/2),0,271.5,C Karl-Anthony Towns G Lou Williams SF Kyle Kuzma PF Harrison Barnes PG Jeff Teague SG Jaylen Brown UTIL Shabazz Napier F Tony Snell,,,
429,968760328,kojaj15 (1/3),0,271.5,G John Wall C Nikola Jokic UTIL Kemba Walker F Kyle Kuzma PG Eric Bledsoe SG Austin Rivers PF Wilson Chandler SF Wayne Ellington,,,
429,968771137,catdad33,0,271.5,SF Khris Middleton PG Lonzo Ball PF Nikola Mirotic UTIL Eric Bledsoe F Otto Porter Jr. G Will Barton SG Jaylen Brown C Julius Randle,,,
435,968608538,josesolorio,0,271.25,G Russell Westbrook C Nikola Jokic F Draymond Green SG Spencer Dinwiddie UTIL Tyler Johnson PG J.J. Barea SF Michael Kidd-Gilchrist PF Brandan Wright,,,
435,968686213,kuekdafreak,0,271.25,PG Russell Westbrook SF Khris Middleton UTIL Draymond Green PF Kyle Kuzma G Spencer Dinwiddie F Frank Kaminsky SG Wayne Ellington C Brandan Wright,,,
435,968701703,LastCallAC,0,271.25,C Nikola Jokic UTIL Khris Middleton PF Kyle Kuzma G Eric Bledsoe SF Josh Richardson SG Tyler Johnson PG Shabazz Napier F Wilson Chandler,,,
435,968705302,T_Metz (2/2),0,271.25,SG Tyreke Evans PG CJ McCollum C DeAndre Jordan SF Paul George PF Kyle Kuzma G Malcolm Brogdon UTIL Wesley Matthews F Allen Crabbe,,,
435,968753119,tommyz1982 (1/2),0,271.25,SG Victor Oladipo PG John Wall G Khris Middleton SF Kyle Kuzma UTIL Shabazz Napier C Jordan Bell F Josh Jackson PF Marvin Williams,,,
435,968761184,asannit (2/2),0,271.25,UTIL Jimmy Butler C Nikola Jokic SF Kyle Kuzma SG Eric Bledsoe G Spencer Dinwiddie PG Shabazz Napier PF Jordan Bell F Evan Turner,,,
441,968430486,socrak2,0,271,SG Bradley Beal UTIL LaMarcus Aldridge SF Kyle Kuzma C Steven Adams G Spencer Dinwiddie F Derrick Favors PG J.J. Barea PF Bobby Portis,,,
441,968555527,ChrisKernn (1/2),0,271,G CJ McCollum C Nikola Jokic SF Khris Middleton F T.J. Warren UTIL Myles Turner PG Eric Bledsoe SG Malcolm Brogdon PF Brandan Wright,,,
441,968555536,ChrisKernn (2/2),0,271,G CJ McCollum C Nikola Jokic SF Khris Middleton F T.J. Warren UTIL Myles Turner PG Eric Bledsoe SG Malcolm Brogdon PF Brandan Wright,,,
441,968579389,SabbathSavage,0,271,PG Russell Westbrook G Victor Oladipo PF LaMarcus Aldridge SF Kyle Kuzma SG Shabazz Napier F Andre Roberson UTIL Pat Connaughton C Brandan Wright,,,
441,968602839,MikeyFastMoney,0,271,G CJ McCollum C Nikola Jokic SF Khris Middleton F T.J. Warren UTIL Myles Turner PG Eric Bledsoe SG Malcolm Brogdon PF Brandan Wright,,,
441,968719733,Gatordmd15 (2/5),0,271,G Russell Westbrook PG Kyrie Irving C Nikola Jokic SG Spencer Dinwiddie UTIL Tyler Johnson SF Michael Kidd-Gilchrist F Gorgui Dieng PF Brandan Wright,,,
441,968719955,cmmath33,0,271,G Russell Westbrook UTIL Kyrie Irving C Nikola Jokic PG Spencer Dinwiddie SG Tyler Johnson SF Michael Kidd-Gilchrist F Gorgui Dieng PF Brandan Wright,,,
441,968754095,crazyivan24 (2/2),0,271,G CJ McCollum C Nikola Jokic SF Khris Middleton F T.J. Warren UTIL Myles Turner PG Eric Bledsoe SG Malcolm Brogdon PF Brandan Wright,,,
441,968761225,sam_duel10 (1/2),0,271,UTIL Anthony Davis SG Tyreke Evans F Draymond Green PG Austin Rivers SF Al-Farouq Aminu G Shabazz Napier PF Greg Monroe C Frank Kaminsky,,,
441,968762593,Burnzie,0,271,PG Russell Westbrook UTIL Kyrie Irving C Nikola Jokic G Spencer Dinwiddie SG Tyler Johnson SF Michael Kidd-Gilchrist F Gorgui Dieng PF Brandan Wright,,,
441,968780216,mammen,0,271,PG Tyreke Evans C DeAndre Jordan G Lou Williams SG Eric Bledsoe SF Rondae Hollis-Jefferson PF John Collins F Al-Farouq Aminu UTIL George Hill,,,
452,968127493,buckstratford (17/20),0,270.75,C Nikola Jokic UTIL LaMarcus Aldridge G Kemba Walker PG Eric Bledsoe F Zach Randolph PF Willie Cauley-Stein SF Rudy Gay SG Shabazz Napier,,,
452,968583889,sploush (20/20),0,270.75,C Dwight Howard SG Klay Thompson PG Lou Williams PF Kyle Kuzma F Andrew Wiggins UTIL Julius Randle SF Marcus Smart G Shabazz Napier,,,
452,968725210,taxlaw00 (16/20),0,270.75,SG Tyreke Evans C Nikola Jokic F Draymond Green SF Jonathon Simmons PF Kelly Olynyk G Tyler Johnson UTIL Shabazz Napier PG George Hill,,,
452,968737179,vf49187n,0,270.75,C Karl-Anthony Towns F Khris Middleton SF Kyle Kuzma SG Eric Bledsoe UTIL Jeff Teague PG Elfrid Payton G Malcolm Brogdon PF Brandan Wright,,,
452,968744582,Smitty900 (2/3),0,270.75,UTIL Kyrie Irving G CJ McCollum SF Khris Middleton PF Draymond Green PG Eric Bledsoe SG Mario Hezonja C Jordan Bell F Tony Snell,,,
452,968778396,tarsonic20 (2/20),0,270.75,G Tyreke Evans UTIL Bradley Beal SG CJ McCollum SF Khris Middleton C Myles Turner PG Eric Bledsoe PF Brandan Wright F Deyonta Davis,,,
458,968045393,hutchboy180 (1/3),0,270.5,C Nikola Jokic SF Khris Middleton UTIL DeAndre Jordan F Draymond Green PG Eric Bledsoe G Austin Rivers SG Tyler Johnson PF Brandan Wright,,,
458,968045394,hutchboy180 (2/3),0,270.5,C Nikola Jokic SF Khris Middleton UTIL DeAndre Jordan F Draymond Green PG Eric Bledsoe G Austin Rivers SG Tyler Johnson PF Brandan Wright,,,
458,968417637,amkulikowski,0,270.5,SG Jimmy Butler C Nikola Jokic SF Khris Middleton UTIL Eric Bledsoe PF John Collins G Shabazz Napier PG Malcolm Brogdon F Jordan Bell,,,
458,968432806,fogler40 (15/20),0,270.5,C Karl-Anthony Towns PG Tyreke Evans SF Kyle Kuzma SG Eric Bledsoe PF Kelly Olynyk UTIL Shabazz Napier G George Hill F Evan Turner,,,
458,968572432,Bumper2le (3/4),0,270.5,SG Victor Oladipo C Myles Turner SF Thaddeus Young F Taj Gibson UTIL Kentavious Caldwell-Pope PG Darren Collison PF Domantas Sabonis G Nicolas Batum,,,
458,968703037,hutchboy180 (3/3),0,270.5,C Nikola Jokic SF Khris Middleton UTIL DeAndre Jordan F Draymond Green PG Eric Bledsoe G Austin Rivers SG Tyler Johnson PF Brandan Wright,,,
458,968727588,harshreality18 (1/3),0,270.5,G Victor Oladipo C Nikola Jokic SF Khris Middleton UTIL Dwight Howard SG Eric Bledsoe PG Malcolm Brogdon F Wayne Ellington PF Brandan Wright,,,
458,968729587,tani77,0,270.5,PG Russell Westbrook G Kyrie Irving SG Lou Williams F Andrew Wiggins PF Kelly Olynyk SF Kelly Oubre Jr. C Thon Maker UTIL Dwight Powell,,,
458,968779462,pastockade (4/4),0,270.5,G Tyreke Evans SG CJ McCollum C Nikola Jokic F Kyle Kuzma SF Josh Richardson PG Tyler Johnson UTIL Shabazz Napier PF Brandan Wright,,,
467,967869288,imadeit110 (7/20),0,270.25,PF DeMarcus Cousins PG CJ McCollum C Nikola Jokic SG Tyler Johnson UTIL Shabazz Napier G J.J. Barea F Wilson Chandler SF Michael Kidd-Gilchrist,,,
467,968143218,BigBadBalla (3/3),0,270.25,C Karl-Anthony Towns UTIL Kyle Kuzma F Nikola Mirotic SF Josh Richardson G Jamal Murray SG Austin Rivers PG Shabazz Napier PF Wilson Chandler,,,
467,968370476,Sdotbrown24 (17/20),0,270.25,PG Victor Oladipo C Karl-Anthony Towns PF Draymond Green F Kyle Kuzma SF DeMarre Carroll SG Isaiah Canaan G George Hill UTIL Brandan Wright,,,
467,968780072,hillsidesports,0,270.25,F LaMarcus Aldridge C DeAndre Jordan PF Draymond Green SG Klay Thompson PG Lonzo Ball G Austin Rivers UTIL George Hill SF Josh Jackson,,,
471,968322429,chachi33,0,270,F DeMarcus Cousins G Tyreke Evans SF Kyle Kuzma SG Josh Richardson PG Shabazz Napier PF Mason Plumlee C Jordan Bell UTIL Frank Kaminsky,,,
471,968695870,Gee912,0,270,SF Khris Middleton UTIL Paul George SG Klay Thompson PF Kyle Kuzma C Steven Adams PG Austin Rivers F Rudy Gay G Malcolm Brogdon,,,
471,968725483,dudemanpa,0,270,G Kyrie Irving UTIL CJ McCollum C Nikola Jokic SF Khris Middleton SG Tyler Johnson PG Shabazz Napier F Trey Lyles PF Brandan Wright,,,
471,968770199,thedannydude900 (4/5),0,270,UTIL Kyrie Irving C Nikola Jokic SG Khris Middleton SF Kyle Kuzma PG Eric Bledsoe G Shabazz Napier PF Chandler Parsons F Wayne Ellington,,,
475,968432811,fogler40 (20/20),0,269.75,C Karl-Anthony Towns SG Tyreke Evans PG CJ McCollum UTIL Eric Bledsoe PF Lauri Markkanen SF DeMarre Carroll G George Hill F Evan Turner,,,
475,968668225,Golfday214 (2/2),0,269.75,PG John Wall C Nikola Jokic SF Paul George F Kyle Kuzma UTIL Myles Turner G Eric Bledsoe SG Wayne Ellington PF Brandan Wright,,,
475,968735289,dean7434 (1/2),0,269.75,C Karl-Anthony Towns SG Khris Middleton SF Kyle Kuzma UTIL Kentavious Caldwell-Pope PF John Collins F Julius Randle PG Shabazz Napier G Mario Hezonja,,,
478,967818423,bjervis,0,269.5,PG Russell Westbrook C Myles Turner SG Andrew Wiggins SF Carmelo Anthony F Domantas Sabonis G Nicolas Batum PF Lauri Markkanen UTIL Robin Lopez,,,
478,968221242,robbiec34,0,269.5,PG John Wall SG Tyreke Evans C Nikola Jokic SF Khris Middleton UTIL Jayson Tatum F Lauri Markkanen G George Hill PF Brandan Wright,,,
478,968344654,Hhardin (1/2),0,269.5,PG Victor Oladipo SG Khris Middleton SF Jonathon Simmons UTIL Darren Collison C John Collins PF Domantas Sabonis G Dennis Smith Jr. F DeMarre Carroll,,,
478,968725208,taxlaw00 (14/20),0,269.5,G Tyreke Evans C Nikola Jokic PG Eric Bledsoe SF Rondae Hollis-Jefferson F Taj Gibson PF Kelly Olynyk SG Tyler Johnson UTIL George Hill,,,
478,968743816,Patsfan688 (3/4),0,269.5,SG Tyreke Evans PG CJ McCollum PF LaMarcus Aldridge C Jusuf Nurkic UTIL Julius Randle SF Rudy Gay G Shabazz Napier F Wilson Chandler,,,
478,968744861,r8drlife,0,269.5,PG John Wall SG Tyreke Evans C Nikola Jokic SF Khris Middleton UTIL Jayson Tatum F Lauri Markkanen G George Hill PF Brandan Wright,,,
478,968752438,derek325,0,269.5,PG Tyreke Evans SG CJ McCollum C Nikola Jokic SF Khris Middleton UTIL Eric Bledsoe PF Taj Gibson G Wayne Ellington F Brandan Wright,,,
478,968762845,tookieman2 (5/20),0,269.5,PF DeMarcus Cousins SG Jimmy Butler UTIL CJ McCollum PG Austin Rivers G Shabazz Napier F Evan Turner C Bam Adebayo SF Wayne Ellington,,,
478,968762852,tookieman2 (12/20),0,269.5,C DeMarcus Cousins PG CJ McCollum SF Khris Middleton UTIL Austin Rivers G Shabazz Napier F Denzel Valentine PF Jordan Bell SG Evan Turner,,,
478,968772064,jackstalk,0,269.5,F Khris Middleton C Draymond Green SG Lou Williams G Donovan Mitchell PF Kyle Kuzma PG Eric Bledsoe UTIL George Hill SF Wayne Ellington,,,
478,968780823,billcabro (3/3),0,269.5,PG John Wall C Nikola Jokic SF Khris Middleton UTIL Eric Bledsoe G Spencer Dinwiddie F Al-Farouq Aminu SG Shabazz Napier PF Brandan Wright,,,
489,968432802,fogler40 (11/20),0,269.25,C Karl-Anthony Towns UTIL Nikola Jokic SF Khris Middleton PG Eric Bledsoe SG Spencer Dinwiddie G Shabazz Napier F Lance Stephenson PF Brandan Wright,,,
489,968586009,austinowen,0,269.25,G CJ McCollum F Khris Middleton UTIL DeAndre Jordan SF Kyle Kuzma C Zach Randolph PG Shabazz Napier SG Isaiah Canaan PF Wilson Chandler,,,
489,968672206,slippman (1/2),0,269.25,PF DeMarcus Cousins F LaMarcus Aldridge SF Andrew Wiggins SG Jamal Murray PG Austin Rivers G Dennis Smith Jr. UTIL Isaiah Canaan C Jordan Bell,,,
489,968686090,theking0903,0,269.25,C Karl-Anthony Towns SG Khris Middleton SF Kyle Kuzma PG Eric Bledsoe PF Taj Gibson UTIL Isaiah Canaan F Bobby Portis G Mario Hezonja,,,
489,968697962,Pannest,0,269.25,C Karl-Anthony Towns G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Shabazz Napier UTIL Isaiah Canaan F Jordan Bell PF Davis Bertans,,,
489,968770410,sam_duel10 (2/2),0,269.25,PG Tyreke Evans UTIL Bradley Beal C DeAndre Jordan F Kyle Kuzma SG Eric Bledsoe G Shabazz Napier SF Wilson Chandler PF Chandler Parsons,,,
495,968356898,MattL763,0,269,C Karl-Anthony Towns SG CJ McCollum SF Khris Middleton PG Lou Williams G Dennis Smith Jr. UTIL Shabazz Napier PF Wilson Chandler F Jarell Martin,,,
495,968507209,jkane327,0,269,SG Victor Oladipo F Kyle Kuzma PF Nikola Mirotic PG Spencer Dinwiddie G Jeff Teague SF Caris LeVert UTIL Shabazz Napier C Bam Adebayo,,,
495,968696016,IHATEME213 (2/2),0,269,PG Victor Oladipo SF Khris Middleton C Draymond Green UTIL Kyle Kuzma F Jeremy Lamb PF DeMarre Carroll SG Malcolm Brogdon G George Hill,,,
495,968745451,mhryunak (1/3),0,269,SF Khris Middleton PF T.J. Warren UTIL Eric Bledsoe SG Josh Richardson F Andrew Wiggins G Jamal Murray C Kelly Olynyk PG Shabazz Napier,,,
495,968761100,thedannydude900 (3/5),0,269,UTIL Karl-Anthony Towns G Lonzo Ball SF Kyle Kuzma C Myles Turner PG Eric Bledsoe F John Collins SG Shabazz Napier PF Brandan Wright,,,
500,967620532,samcin (2/3),0,268.75,SF Khris Middleton PG Lonzo Ball F Kyle Kuzma C Myles Turner SG Josh Richardson PF Taj Gibson UTIL Caris LeVert G Isaiah Canaan,,,
500,968692198,Chinoparce23,0,268.75,PF DeMarcus Cousins SG Khris Middleton SF Kyle Kuzma PG Eric Bledsoe G Jaylen Brown F Buddy Hield C John Henson UTIL Michael Kidd-Gilchrist,,,
500,968753113,kingblackhammer45,0,268.75,PG Russell Westbrook UTIL Kyrie Irving PF Kyle Kuzma SF Jayson Tatum SG Yogi Ferrell F Dirk Nowitzki C Jordan Bell G Andre Iguodala,,,
500,968753318,johnniedearien,0,268.75,PG Tyreke Evans SG Jrue Holiday SF T.J. Warren C Myles Turner PF Rondae Hollis-Jefferson F Jayson Tatum UTIL Greg Monroe G Milos Teodosic,,,
500,968779304,Lambdaddy31 (3/3),0,268.75,SF Khris Middleton C Draymond Green UTIL Lou Williams PF Kyle Kuzma SG Eric Bledsoe G Elfrid Payton F Greg Monroe PG Malcolm Brogdon,,,
505,967790574,beto0 (3/3),0,268.5,PG Russell Westbrook SF Kyle Kuzma UTIL Eric Bledsoe PF Carmelo Anthony G Austin Rivers F Marcus Smart SG Alec Burks C Jordan Bell,,,
505,968090893,rcolosimo05 (1/2),0,268.5,PF Anthony Davis PG Lonzo Ball SF Kyle Kuzma G Eric Bledsoe F Taj Gibson UTIL Austin Rivers SG Shabazz Napier C Brandan Wright,,,
505,968577191,austintb19,0,268.5,C DeMarcus Cousins PF Anthony Davis PG Tyreke Evans G Shabazz Napier UTIL Mario Hezonja SG George Hill SF Wayne Ellington F Brandan Wright,,,
505,968578142,phenom7x,0,268.5,G Tyreke Evans C DeAndre Jordan PF Draymond Green SF Kyle Kuzma F Zach Randolph SG Tyler Johnson PG Shabazz Napier UTIL Michael Kidd-Gilchrist,,,
505,968728434,RicardoCarloz,0,268.5,SF Khris Middleton PF Al Horford SG Kent Bazemore UTIL Steven Adams G Elfrid Payton C Kelly Olynyk PG Darren Collison F Denzel Valentine,,,
505,968754043,alexny1130,0,268.5,C Nikola Jokic PF Draymond Green UTIL Paul George PG Lonzo Ball SF Kyle Kuzma SG Jaylen Brown G Dennis Smith Jr. F Frank Kaminsky,,,
505,968778591,elmeromeropistolero,0,268.5,SF Khris Middleton UTIL Lonzo Ball PG Kemba Walker PF Kyle Kuzma F Jonathon Simmons SG Eric Bledsoe G Isaiah Canaan C Jordan Bell,,,
512,968422205,DankLordHalo,0,268.25,SG Tyreke Evans C Nikola Jokic F Khris Middleton UTIL Kyle Kuzma G Eric Bledsoe SF Josh Richardson PG George Hill PF Brandan Wright,,,
512,968432793,fogler40 (2/20),0,268.25,C Karl-Anthony Towns UTIL Nikola Jokic SG Khris Middleton SF Kyle Kuzma PG Eric Bledsoe F DeMarre Carroll G George Hill PF Brandan Wright,,,
512,968726788,sosminnow,0,268.25,PF Kevin Durant G Tyreke Evans SF Khris Middleton SG Eric Bledsoe UTIL Shabazz Napier PG George Hill F Wayne Ellington C Brandan Wright,,,
512,968736818,iyedol,0,268.25,SG Tyreke Evans C Nikola Jokic F Khris Middleton UTIL Kyle Kuzma G Eric Bledsoe SF Josh Richardson PG George Hill PF Brandan Wright,,,
512,968778399,tarsonic20 (5/20),0,268.25,G CJ McCollum UTIL Nikola Jokic SF Khris Middleton C Dwight Howard PG Darren Collison SG Tyler Johnson PF Al-Farouq Aminu F Jarell Martin,,,
517,968516453,Bank_Swish_Maniac (3/4),0,268,PG Russell Westbrook C Karl-Anthony Towns SF Kyle Kuzma UTIL Julius Randle SG Shabazz Napier G George Hill PF Frank Kaminsky F Wayne Ellington,,,
517,968535325,Edwardnovinger,0,268,SG Victor Oladipo PG Jrue Holiday SF Kyle Kuzma C Myles Turner PF Carmelo Anthony F Domantas Sabonis G Jordan Clarkson UTIL Nik Stauskas,,,
517,968666742,edsmith13452,0,268,PG Kyrie Irving C Nikola Jokic SF Kyle Kuzma SG Spencer Dinwiddie F Josh Richardson UTIL Austin Rivers G Tyler Johnson PF Brandan Wright,,,
517,968715929,jstrauss8989,0,268,PG Kyrie Irving C Nikola Jokic SF Khris Middleton UTIL Lonzo Ball SG Spencer Dinwiddie G Tyler Johnson F Michael Kidd-Gilchrist PF Brandan Wright,,,
517,968735309,rxendaddy,0,268,SG Khris Middleton PF Draymond Green SF T.J. Warren F Harrison Barnes C Myles Turner PG Eric Bledsoe G Wesley Matthews UTIL Michael Kidd-Gilchrist,,,
517,968755243,ALutz_ATX,0,268,UTIL Tyreke Evans SG Bradley Beal G CJ McCollum F Khris Middleton SF Josh Richardson PG Shabazz Napier C John Henson PF Brandan Wright,,,
517,968755533,jhoffmann77 (1/3),0,268,PG Russell Westbrook UTIL Victor Oladipo F Kyle Kuzma PF Julius Randle SG Jeremy Lamb G Shabazz Napier SF Wayne Ellington C Brandan Wright,,,
517,968755555,jhoffmann77 (2/3),0,268,PG Russell Westbrook UTIL Victor Oladipo F Kyle Kuzma PF Julius Randle SG Jeremy Lamb G Shabazz Napier SF Wayne Ellington C Brandan Wright,,,
