Contest_Date,Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
2017-12-20,Alec Peters,,O,PF,3000,PHO,@LAC,1,106.0,,,99,107,7%,2,2,2,7,7,7,5.6,5.6,0.5,10.8,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Jabari Bird,,,SG,3000,BOS,MIA,1,105.0,,,98,104,-2%,2,1,1,4,7,7,3.7,3.7,0.3,7.1,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Jake Layman,,,SF/PF,3000,POR,SAS,1,101.0,,,97,102,-4%,5,3,2,11,8,6,3.8,3.7,0.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Nick Collison,,,PF/C,3000,OKC,UTA,1,103.0,,,97,103,-2%,1,1,1,6,4,5,3.3,3.7,0.8,6.6,0.0,0.0,0.0,6.0,3.3,1.1
2017-12-20,Jeff Withey,,,C,3000,DAL,DET,1,100.0,,,98,105,0%,2,2,2,5,4,4,3.1,3.7,1.0,6.4,0.0,0.0,0.0,,0.0,0.0
2017-12-20,Lorenzo Brown,,O,PG,3000,TOR,@CHA,2,107.0,,,101,104,3%,2,1,1,3,5,7,2.8,3.7,0.3,7.1,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Zhou Qi,,,PF/C,3000,HOU,LAL,1,121.0,,,105,103,7%,1,2,2,3,6,5,4.8,3.7,-0.1,7.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Gordon Hayward,,O,SG/SF,3000,BOS,MIA,1,105.0,,,98,104,-4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Kobi Simmons,,,SG,3000,MEM,@GSW,3,98.0,,,103,101,-1%,2,2,2,10,10,10,3.3,3.3,1.5,5.0,0.0,0.0,0.0,2.4,0.0,0.0
2017-12-20,Cristiano Felicio,,,PF/C,3000,CHI,ORL,1,108.0,11.0,11.0,102,107,3%,5,3,3,14,13,15,7.5,9.3,4.7,13.8,0.0,0.0,0.0,6.4,3.5,1.2
2017-12-20,Troy Williams,,O,SG,3000,HOU,LAL,1,121.0,,,105,103,-4%,1,2,2,5,4,4,3.3,3.3,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Richard Jefferson,,,SF/PF,3000,DEN,MIN,1,109.0,,,98,108,-3%,3,2,2,8,9,7,3.1,3.2,0.1,6.4,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Kadeem Allen,,,SG,3000,BOS,MIA,1,105.0,,,98,104,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Vince Hunter,,,PF,3000,MEM,@GSW,3,98.0,,,103,101,4%,1,1,1,1,2,2,2.0,2.0,0.0,4.0,0.0,0.0,0.0,2.4,5.3,1.8
2017-12-20,Damien Wilkins,,,SG/SF,3000,IND,@ATL,1,109.0,,,100,108,-5%,2,1,1,6,6,6,2.2,2.9,0.6,5.2,0.0,0.0,0.0,2.2,0.0,0.0
2017-12-20,Demetrius Jackson,,,PG,3000,HOU,LAL,1,121.0,,,105,103,7%,0,1,1,2,3,5,0.9,2.9,-1.8,7.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Marcus Paige,,O,PG,3000,CHA,TOR,1,105.0,,,100,102,-11%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Alfonzo McKinnie,,,PF,3000,TOR,@CHA,2,107.0,,,101,104,4%,1,1,1,4,4,4,1.9,2.5,-1.9,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Terrance Ferguson,,,SG/SF,3000,OKC,UTA,1,103.0,,,97,103,-9%,1,2,2,5,9,7,3.5,2.4,-0.6,5.3,0.0,0.0,0.0,6.0,3.5,1.2
2017-12-20,Bruno Caboclo,,O,SF,3000,TOR,@CHA,2,107.0,,,101,104,4%,1,1,1,3,3,3,2.4,2.4,-1.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Ike Anigbogu,,O,PF/C,3000,IND,@ATL,1,109.0,,,100,108,7%,1,1,1,3,3,3,2.4,2.0,-0.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Khem Birch,,O,PF/C,3000,ORL,@CHI,2,103.0,,,99,107,-1%,1,1,1,2,3,3,2.0,2.0,-0.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Alex Poythress,,,SF,3000,IND,@ATL,1,109.0,,,100,108,14%,1,1,1,4,4,3,2.5,1.7,-0.9,4.3,0.0,0.0,0.0,2.2,1.3,0.4
2017-12-20,Derrick Walton Jr.,,,PG/SG,3000,MIA,@BOS,1,96.0,,,98,101,-9%,2,1,1,5,4,4,2.7,2.7,1.2,4.2,0.0,0.0,0.0,6.6,2.8,0.9
2017-12-20,Udonis Haslem,,,PF/C,3000,MIA,@BOS,1,96.0,,,98,101,-1%,0,0,0,2,3,3,1.9,1.9,1.0,2.7,0.0,0.0,0.0,7.9,3.3,1.1
2017-12-20,Tony Bradley,,,C,3000,UTA,@OKC,1,95.0,,,98,101,-4%,1,2,1,2,2,3,1.9,2.2,0.9,3.5,0.0,0.0,0.0,7.0,7.8,2.6
2017-12-20,Mangok Mathiang,,,PF/C,3000,CHA,TOR,1,105.0,,,100,102,-7%,1,1,1,3,3,3,1.9,1.9,1.0,2.8,0.0,0.0,0.0,4.8,3.8,1.3
2017-12-20,Briante Weber,,O,PG,3000,HOU,LAL,1,121.0,,,105,103,7%,0,0,0,2,3,3,1.7,1.7,-0.3,3.6,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Marcus Georges-Hunt,,,SG/SF,3000,MIN,@DEN,1,107.0,,,99,107,2%,1,1,1,6,6,4,2.4,1.7,-1.2,4.6,0.0,0.0,0.0,5.4,0.0,0.0
2017-12-20,Cole Aldrich,,,C,3000,MIN,@DEN,1,107.0,,,99,107,3%,1,0,1,2,2,2,1.3,1.6,-0.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Ryan Arcidiacono,,,PG,3000,CHI,ORL,1,108.0,,,102,107,8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Monte Morris,,,PG,3000,DEN,MIN,1,109.0,,,98,108,-1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Marreese Speights,,,PF/C,3000,ORL,@CHI,2,103.0,25.0,11.0,99,107,6%,8,5,7,16,12,12,6.0,11.7,3.7,19.8,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Nate Wolters,,,PG,3000,UTA,@OKC,1,95.0,,,98,101,-7%,1,1,1,2,3,3,1.0,1.0,-0.3,2.3,0.0,0.0,0.0,8.0,2.0,0.7
2017-12-20,Vander Blue,,,PG/SG,3000,LAL,@HOU,1,106.0,,,101,103,8%,1,1,1,5,7,7,0.9,0.9,-0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Ivan Rabb,,,PF/C,3000,MEM,@GSW,3,98.0,,,103,101,-1%,1,1,1,2,2,2,0.8,0.8,-0.3,1.8,0.0,0.0,0.0,2.4,3.3,1.1
2017-12-20,Jamel Artis,,,SG/SF,3000,ORL,@CHI,2,103.0,,,99,107,-1%,0,0,0,4,3,3,0.4,0.4,-0.3,1.1,0.0,0.0,0.0,15.4,10.8,3.6
2017-12-20,Brandan Wright,,O,PF/C,3000,MEM,@GSW,3,98.0,14.0,20.0,103,101,-1%,3,4,4,7,13,14,11.3,13.2,4.1,22.4,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Edmond Sumner,,O,PG,3000,IND,@ATL,1,109.0,,,100,108,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Rodney McGruder,,O,SG/SF,3000,MIA,@BOS,1,96.0,,,98,101,-8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Matt Williams Jr.,,,SG,3000,MIA,@BOS,1,96.0,,,98,101,-8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,A.J. Hammons,,O,C,3000,MIA,@BOS,1,96.0,,,98,101,-5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Jeremy Lin,,O,PG/SG,3000,BKN,SAC,2,106.0,,,97,109,-1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Adreian Payne,,,PF,3000,ORL,@CHI,2,103.0,,,99,107,6%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,14.5,4.8
2017-12-20,Cameron Payne,,O,PG/SG,3000,CHI,ORL,1,108.0,,,102,107,8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Damian Jones,,,C,3000,GSW,MEM,1,108.0,,,96,106,-7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.3,0.4
2017-12-20,Chris Boucher,,,PF,3000,GSW,MEM,1,108.0,,,96,106,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Harry Giles,,O,PF/C,3000,SAC,@BKN,0,101.0,,,104,107,5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Yakuba Ouattara,,,SG,3000,BKN,SAC,4,106.0,,,97,109,-3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Milton Doyle,,,PG,3000,BKN,SAC,n/a,106.0,,,97,109,-3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,CJ Wilcox,,O,SG/SF,3000,POR,SAS,1,101.0,,,97,102,-7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Wade Baldwin IV,,O,PG/SG,3000,POR,SAS,1,101.0,,,97,102,-5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Dante Exum,,O,PG/SG,3000,UTA,@OKC,1,95.0,,,98,101,-7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Eric Griffin,,O,SF/PF,3000,UTA,@OKC,1,95.0,,,98,101,-4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Daniel Hamilton,,,SF,3000,OKC,UTA,1,103.0,,,97,103,-9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,PJ Dozier,,,PG/SG,3000,OKC,UTA,1,103.0,,,97,103,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Patrick Beverley,0.0,O,PG/SG,3000,LAC,PHO,1,111.0,20.0,13.0,104,109,12%,10,11,11,26,29,30,24.1,26.0,18.5,33.4,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Luis Montero,,O,SF,3000,DET,@DAL,2,98.0,,,97,106,-6%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Dwight Buycks,,,PG,3000,DET,@DAL,2,98.0,,,97,106,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Josh McRoberts,,O,PF/C,3000,DAL,DET,1,100.0,,,98,105,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Kyle Collinsworth,,,SG,3000,DAL,DET,n/a,100.0,,,98,105,-6%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,6.3,2.1
2017-12-20,Malcolm Miller,,,PF,3000,TOR,@CHA,2,107.0,,,101,104,4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0
2017-12-20,Thomas Bryant,,,PF/C,3000,LAL,@HOU,1,106.0,,,101,103,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Chinanu Onuaku,,O,PF/C,3000,HOU,LAL,1,121.0,,,105,103,4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Justin Patton,,,C,3000,MIN,@DEN,1,107.0,,,99,107,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Anthony Brown,,,SG/SF,3000,MIN,@DEN,1,107.0,,,99,107,-7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Tyler Lydon,,,PF,3000,DEN,MIN,1,109.0,,,98,108,-6%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Alan Williams,,O,C,3000,PHO,@LAC,1,106.0,,,99,107,7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Davon Reed,,O,SG/SF,3000,PHO,@LAC,1,106.0,,,99,107,9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,Brandon Knight,,O,PG/SG,3000,PHO,@LAC,1,106.0,,,99,107,-3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,Kevin Durant,8.0,,SF/PF,11600,GSW,LAL,1,114.0,30.0,25.0,105,103,-2%,25,23,19,37,37,35,60.0,49.0,37.6,60.5,35.0,56.1,4.8,37.5,65.3,5.6
2017-12-22,James Harden,23.0,,PG/SG,11500,HOU,LAC,1,117.0,36.0,31.0,99,106,-4%,22,21,21,41,37,36,52.0,57.1,45.1,69.0,39.5,65.6,5.7,41.4,73.0,6.3
2017-12-22,Russell Westbrook,12.0,,PG,11400,OKC,ATL,1,107.0,36.0,22.0,100,108,-1%,21,22,21,32,38,37,60.4,55.3,43.7,67.0,36.0,57.8,5.1,35.5,67.8,5.9
2017-12-22,Giannis Antetokounmpo,12.0,,SF/PF,11300,MIL,CHA,2,107.0,31.0,31.0,101,104,2%,18,20,20,41,41,39,60.4,56.5,49.5,63.4,38.5,56.0,5.0,36.5,44.8,4.0
2017-12-22,DeMarcus Cousins,9.0,,PF/C,11100,NOR,@ORL,2,113.0,32.0,23.0,102,108,3%,17,15,19,35,34,36,48.3,56.3,44.8,67.7,36.5,56.3,5.1,32.8,54.3,4.9
2017-12-22,Anthony Davis,9.0,,PF/C,10500,NOR,@ORL,2,113.0,25.0,28.0,102,108,3%,22,18,17,40,38,37,48.0,50.5,37.5,63.6,38.0,53.8,5.1,30.9,39.3,3.7
2017-12-22,Chris Paul,,O,PG/SG,9200,HOU,LAC,1,117.0,24.0,26.0,99,106,-4%,10,14,13,30,33,32,47.7,43.4,31.0,55.7,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,Stephen Curry,,O,PG/SG,9100,GSW,LAL,1,114.0,31.0,28.0,105,103,9%,18,20,18,32,35,33,48.5,46.9,38.6,55.3,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,Nikola Vucevic,12.0,,C,8900,ORL,NOR,1,106.0,24.0,22.0,102,108,1%,21,19,15,34,34,31,53.4,40.2,26.1,54.3,35.0,46.9,5.3,27.9,36.5,4.1
2017-12-22,John Wall,17.0,,PG,8700,WAS,@BKN,2,109.0,30.0,20.0,103,107,9%,17,18,16,33,33,34,40.5,41.3,32.1,50.4,34.5,46.0,5.3,16.4,19.0,2.2
2017-12-22,Andre Drummond,4.0,,C,8600,DET,NYK,1,104.0,21.0,23.0,99,105,-7%,12,9,10,31,30,33,36.5,43.6,32.0,55.1,32.5,41.6,4.8,26.0,44.8,5.2
2017-12-22,Kristaps Porzingis,2.0,,PF/C,8400,NYK,@DET,0,98.0,32.0,24.0,98,105,2%,11,19,20,20,31,33,36.5,41.2,26.8,55.6,32.0,38.8,4.6,38.4,47.3,5.6
2017-12-22,Damian Lillard,,O,PG,8300,POR,DEN,1,102.0,30.0,23.0,99,108,6%,18,17,19,36,37,37,38.0,43.9,34.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,DeAndre Jordan,7.0,,C,7800,LAC,@HOU,1,105.0,13.0,20.0,102,103,0%,8,10,7,30,33,33,41.6,35.1,24.1,46.0,33.5,39.1,5.0,33.4,47.0,6.0
2017-12-22,Dwight Howard,9.0,,C,7600,CHA,@MIL,1,102.0,24.0,18.0,98,107,8%,9,11,11,28,31,31,37.5,36.7,24.7,48.7,32.0,39.2,5.2,4.6,5.3,0.7
2017-12-22,Bradley Beal,12.0,,SG,7500,WAS,@BKN,2,109.0,28.0,20.0,103,107,7%,23,22,20,40,38,37,42.5,38.8,28.2,49.4,36.0,38.4,5.1,28.8,15.5,2.1
2017-12-22,Blake Griffin,1.0,O,PF/C,7400,LAC,@HOU,1,105.0,30.0,20.0,102,103,-8%,23,20,19,37,36,36,45.9,43.5,35.3,51.6,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,Draymond Green,15.0,,PF/C,7400,GSW,LAL,1,114.0,17.0,17.0,105,103,6%,9,8,8,38,36,33,43.4,36.4,27.9,44.9,33.0,38.8,5.2,30.1,40.3,5.4
2017-12-22,Nikola Jokic,6.0,,C,7400,DEN,@POR,1,103.0,23.0,24.0,99,102,-10%,11,9,12,31,25,30,29.3,40.1,26.6,53.6,32.5,40.2,5.4,37.1,50.3,6.8
2017-12-22,Khris Middleton,7.0,,SG/SF,7400,MIL,CHA,2,107.0,24.0,18.0,101,104,4%,16,17,16,37,38,38,40.2,36.9,24.7,49.2,36.5,37.5,5.1,38.1,38.8,5.2
2017-12-22,Aaron Gordon,,O,SF/PF,7400,ORL,NOR,1,106.0,20.0,20.0,102,108,4%,11,13,13,27,35,34,29.8,36.1,22.7,49.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,Jrue Holiday,12.0,,PG/SG,7300,NOR,@ORL,2,113.0,22.0,16.0,102,108,9%,16,18,15,39,40,38,47.0,35.4,23.9,46.8,36.5,36.1,4.9,30.0,38.0,5.2
2017-12-22,Lou Williams,14.0,,PG/SG,7200,LAC,@HOU,1,105.0,28.0,20.0,102,103,7%,17,18,15,32,33,31,32.5,32.2,19.8,44.6,34.5,37.0,5.1,38.6,54.0,7.5
2017-12-22,Klay Thompson,3.0,,SG,7200,GSW,LAL,1,114.0,22.0,18.0,105,103,2%,20,19,16,40,38,34,35.8,33.5,26.6,40.5,35.5,36.8,5.1,34.4,24.8,3.4
2017-12-22,Clint Capela,,O,C,7100,HOU,LAC,1,117.0,19.0,27.0,99,106,0%,12,9,9,30,26,26,39.9,35.1,24.1,46.2,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,Paul George,10.0,,SF,7100,OKC,ATL,1,107.0,25.0,17.0,100,108,14%,13,15,17,35,37,38,33.9,38.9,27.1,50.7,35.5,39.1,5.5,40.0,32.8,4.6
2017-12-22,CJ McCollum,21.0,,PG/SG,7000,POR,DEN,1,102.0,24.0,17.0,99,108,3%,20,18,18,38,39,37,33.8,33.3,26.2,40.4,39.0,39.5,5.6,33.8,22.8,3.3
2017-12-22,Lonzo Ball,10.0,,PG,7000,LAL,@GSW,1,103.0,19.0,11.0,103,101,-1%,13,11,11,38,36,34,37.9,34.2,21.0,47.3,34.5,32.9,4.7,37.0,39.8,5.7
2017-12-22,Hassan Whiteside,,O,C,6900,MIA,DAL,1,96.0,21.0,26.0,97,106,1%,11,9,11,20,23,27,29.6,37.0,24.1,49.8,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,Brandon Ingram,9.0,,SG/SF,6800,LAL,@GSW,1,103.0,21.0,13.0,103,101,3%,14,14,14,40,39,36,33.9,31.7,22.0,41.5,36.5,32.4,4.8,35.6,21.3,3.1
2017-12-22,Kemba Walker,4.0,,PG,6800,CHA,@MIL,1,102.0,26.0,20.0,98,107,-8%,13,18,17,29,33,35,31.1,37.3,27.0,47.5,34.5,34.5,5.1,31.9,47.0,6.9
2017-12-22,Eric Bledsoe,6.0,,PG/SG,6700,MIL,CHA,2,107.0,27.0,18.0,101,104,3%,17,15,14,34,34,31,31.1,32.5,22.9,42.1,32.0,34.0,5.1,35.9,55.3,8.3
2017-12-22,D'Angelo Russell,1.0,O,PG/SG,6700,BKN,WAS,1,104.0,35.0,20.0,99,103,-2%,18,17,18,31,30,29,37.6,38.1,30.1,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,Dennis Schroder,,O,PG,6600,ATL,@OKC,1,97.0,29.0,18.0,98,101,-8%,17,15,17,33,32,32,33.2,35.1,27.4,42.9,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,Jonathon Simmons,9.0,,SG/SF,6600,ORL,NOR,1,106.0,23.0,14.0,102,108,7%,14,17,12,35,35,29,35.6,24.4,14.5,34.3,35.0,30.7,4.7,30.9,37.0,5.6
2017-12-22,Paul Millsap,1.0,O,PF/C,6500,DEN,@POR,1,103.0,24.0,18.0,99,102,-6%,15,14,13,31,33,31,39.5,33.0,21.1,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,Steven Adams,6.0,,C,6500,OKC,ATL,1,107.0,16.0,21.0,100,108,7%,8,10,9,38,37,32,31.4,29.9,20.9,38.9,33.0,31.5,4.8,33.8,34.5,5.3
2017-12-22,Spencer Dinwiddie,8.0,,PG/SG,6400,BKN,WAS,1,104.0,22.0,18.0,99,103,-2%,11,12,11,28,29,27,32.3,29.2,17.9,40.6,31.0,32.7,5.1,22.4,28.0,4.4
2017-12-22,Harrison Barnes,1.0,,SF/PF,6400,DAL,@MIA,1,98.0,23.0,16.0,98,104,-4%,18,16,15,33,34,35,31.6,32.3,25.0,39.5,35.5,30.7,4.8,32.2,25.5,4.0
2017-12-22,Jusuf Nurkic,7.0,,C,6400,POR,DEN,1,102.0,27.0,16.0,99,108,4%,12,11,13,27,26,28,28.8,30.9,19.4,42.4,28.5,33.9,5.3,24.2,9.3,1.5
2017-12-22,Kyle Kuzma,19.0,,SF/PF,6300,LAL,@GSW,1,103.0,21.0,17.0,103,101,-1%,17,15,13,40,34,31,39.3,29.8,19.2,40.4,35.0,32.8,5.2,43.0,53.5,8.5
2017-12-22,Tim Hardaway Jr.,1.0,O,SG/SF,6200,NYK,@DET,0,98.0,23.0,16.0,98,105,13%,15,17,15,34,36,35,32.8,32.1,17.4,46.9,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,Enes Kanter,5.0,,PF/C,6200,NYK,@DET,0,98.0,20.0,23.0,98,105,0%,9,9,9,23,25,26,25.8,29.5,20.2,38.9,25.5,26.7,4.3,29.5,55.5,9.0
2017-12-22,Gary Harris,2.0,,SG,6200,DEN,@POR,1,103.0,20.0,16.0,99,102,-2%,17,17,13,42,39,35,37.0,29.8,21.9,37.8,34.0,28.6,4.6,38.1,29.5,4.8
2017-12-22,Josh Richardson,10.0,,SG/SF,6100,MIA,DAL,1,96.0,17.0,10.0,97,106,9%,17,13,10,39,37,34,35.0,23.6,13.4,33.8,38.5,29.0,4.8,36.4,42.5,7.0
2017-12-22,Kent Bazemore,2.0,,SG/SF,6100,ATL,@OKC,1,97.0,22.0,15.0,98,101,-4%,11,12,11,30,29,29,37.2,29.3,19.7,38.9,31.5,28.7,4.7,26.8,27.8,4.6
2017-12-22,James Johnson,,O,SF/PF,6100,MIA,DAL,1,96.0,20.0,15.0,97,106,-6%,11,9,9,35,31,28,30.4,27.1,16.5,37.8,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,Tobias Harris,3.0,,SF/PF,6000,DET,NYK,1,104.0,21.0,17.0,99,105,2%,17,13,15,26,28,33,21.8,29.7,20.5,39.0,32.0,29.6,4.9,41.0,38.3,6.4
2017-12-22,Dion Waiters,2.0,,SG/SF,6000,MIA,DAL,1,96.0,24.0,11.0,97,106,-8%,14,14,14,36,35,31,28.1,25.4,16.0,34.9,36.0,30.9,5.2,8.6,9.8,1.6
2017-12-22,Rondae Hollis-Jefferson,9.0,,SF/PF,6000,BKN,WAS,1,104.0,20.0,18.0,99,103,-8%,10,10,11,33,30,29,30.8,28.6,18.8,38.4,32.5,32.2,5.4,23.8,46.3,7.7
2017-12-22,Will Barton,6.0,,SG/SF,5900,DEN,@POR,1,103.0,21.0,17.0,99,102,-2%,12,12,12,30,34,32,30.9,31.1,19.6,42.5,32.5,30.2,5.1,25.5,26.3,4.5
2017-12-22,Goran Dragic,,O,PG,5900,MIA,DAL,1,96.0,25.0,16.0,97,106,2%,11,13,14,28,28,31,27.5,29.9,21.8,37.9,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,Eric Gordon,17.0,,SG,5900,HOU,LAC,1,117.0,24.0,15.0,99,106,9%,20,14,15,36,31,32,25.9,27.4,18.5,36.2,37.5,33.3,5.6,40.0,38.0,6.4
2017-12-22,Taurean Prince,2.0,,SG/SF,5800,ATL,@OKC,1,97.0,19.0,13.0,98,101,-9%,11,11,11,32,31,31,30.1,26.7,17.3,36.0,31.5,26.1,4.5,33.9,18.3,3.2
2017-12-22,Otto Porter Jr.,1.0,,SF/PF,5800,WAS,@BKN,2,109.0,18.0,19.0,103,107,-8%,12,11,12,31,32,33,29.4,31.6,19.5,43.8,32.0,30.1,5.2,21.3,14.0,2.4
2017-12-22,Kentavious Caldwell-Pope,8.0,,SG,5800,LAL,@GSW,1,103.0,17.0,13.0,103,101,-4%,19,15,12,40,37,35,30.1,28.9,20.8,37.0,34.5,26.2,4.5,34.1,28.8,5.0
2017-12-22,Jamal Murray,9.0,,PG/SG,5800,DEN,@POR,1,103.0,24.0,16.0,99,102,-10%,14,16,12,31,34,28,37.4,25.0,12.4,37.6,34.0,29.4,5.1,26.9,14.5,2.5
2017-12-22,Rajon Rondo,,,PG,5700,NOR,@ORL,2,113.0,18.0,16.0,102,108,9%,4,6,7,21,28,26,30.9,27.4,14.0,40.9,27.0,27.6,4.8,23.1,20.8,3.6
2017-12-22,Evan Fournier,,O,SG/SF,5700,ORL,NOR,1,106.0,22.0,17.0,102,108,7%,17,15,14,35,35,33,31.2,30.3,21.5,39.1,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,Carmelo Anthony,6.0,,SF/PF,5600,OKC,ATL,1,107.0,24.0,14.0,100,108,8%,9,13,16,28,34,33,24.8,31.1,23.2,39.0,33.0,30.9,5.5,34.6,33.3,5.9
2017-12-22,Elfrid Payton,13.0,,PG,5600,ORL,NOR,1,106.0,20.0,16.0,102,108,5%,10,10,10,31,29,30,23.6,28.6,18.6,38.5,30.0,30.1,5.4,28.7,31.3,5.6
