Contest_Date,player,salary,team,pos,opp,ceil,floor,fpts
2017-12-22,Courtney Lee,5300,NYK,SG/SF,DET,35.2065,12.6935,23.95
2017-12-22,Tobias Harris,6000,DET,SF/PF,NYK,39.6225,19.0775,29.35
2017-12-22,Enes Kanter,6200,NYK,PF/C,DET,41.633,11.067,26.35
2017-12-22,Ish Smith,3800,DET,PG,NYK,29.4912,11.4688,20.48
2017-12-22,Reggie Jackson,5500,DET,PG,NYK,44.4682,10.7718,27.62
2017-12-22,Jarrett Jack,4600,NYK,PG,DET,37.0144,6.0256,21.52
2017-12-22,Anthony Tolliver,3700,DET,SF/PF,NYK,26.0904,4.9696,15.53
2017-12-22,Eric Moreland,3000,DET,PF/C,NYK,9.7776,3.8024,6.79
2017-12-22,Bradley Beal,7500,WAS,SG,BKN,52.6217,24.1983,38.41
2017-12-22,John Wall,8700,WAS,PG,BKN,58.3128,34.2472,46.28
2017-12-22,Mike Scott,4600,WAS,PF,BKN,27.2624,3.7176,15.49
2017-12-22,Ron Baker,3300,NYK,PG/SG,DET,16.9212,2.1988,9.56
2017-12-22,Lance Thomas,3200,NYK,SF/PF,DET,20.5497,2.6703,11.61
2017-12-22,Reggie Bullock,3800,DET,SG/SF,NYK,25.8794,5.3006,15.59
2017-12-22,Frank Ntilikina,4000,NYK,PG/SG,DET,26.5248,10.3152,18.42
2017-12-22,Stanley Johnson,4200,DET,SG/SF,NYK,29.0164,4.7236,16.87
2017-12-22,Andre Drummond,8600,DET,C,NYK,58.751999999999995,27.648000000000003,43.2
2017-12-22,Michael Beasley,5200,NYK,SF/PF,DET,36.0976,4.9224,20.51
2017-12-22,E'Twaun Moore,4700,NOP,SG/SF,ORL,34.27,11.73,23.0
2017-12-22,Darius Miller,3300,NOP,SF,ORL,21.5856,8.3944,14.99
2017-12-22,Mario Hezonja,4700,ORL,SG,NOP,34.0371,4.4229,19.23
2017-12-22,D.J. Augustin,3800,ORL,PG/SG,NOP,30.049,9.751,19.9
2017-12-22,Elfrid Payton,5600,ORL,PG,NOP,42.4224,16.4976,29.46
2017-12-22,Jrue Holiday,7300,NOP,PG/SG,ORL,52.2309,16.9491,34.59
2017-12-22,Nikola Vucevic,8900,ORL,C,NOP,67.9968,26.4432,47.22
2017-12-22,DeMarcus Cousins,11100,NOP,PF/C,ORL,81.4385,32.4615,56.95
2017-12-22,Jonathon Simmons,6600,ORL,SG/SF,NOP,56.4305,13.6695,35.05
2017-12-22,Rajon Rondo,5700,NOP,PG,ORL,46.336000000000006,11.584000000000001,28.96
2017-12-22,Dante Cunningham,3300,NOP,SF/PF,ORL,21.8456,4.4744,13.16
2017-12-22,Arron Afflalo,3600,ORL,SG/SF,NOP,7.2861,1.6539,4.47
2017-12-22,Adreian Payne,3000,ORL,PF,NOP,,,0.44
2017-12-22,Marreese Speights,3000,ORL,PF/C,NOP,35.9373,9.8427,22.89
2017-12-22,Kristaps Porzingis,8400,NYK,PF/C,DET,62.7304,19.8096,41.27
2017-12-22,Bismack Biyombo,3100,ORL,PF/C,NOP,15.934000000000001,4.626,10.28
2017-12-22,Jameer Nelson,3400,NOP,PG/SG,ORL,24.9756,7.0444,16.01
2017-12-22,Shelvin Mack,3400,ORL,PG/SG,NOP,19.6308,3.3292,11.48
2017-12-22,Jamel Artis,3000,ORL,SG/SF,NOP,6.984,2.716,4.85
2017-12-22,Wesley Iwundu,3200,ORL,SG/SF,NOP,14.3712,5.5888,9.98
2017-12-22,Rondae Hollis-Jefferson,6000,BKN,SF/PF,WAS,48.4257,15.7143,32.07
2017-12-22,Tyler Zeller,3400,BKN,C,WAS,30.8334,4.0066,17.42
2017-12-22,Marvin Williams,4000,CHA,SF/PF,MIL,26.685,8.895,17.79
2017-12-22,Nicolas Batum,5500,CHA,SG/SF,MIL,38.7949,17.0251,27.91
2017-12-22,Tony Snell,3700,MIL,SG/SF,CHA,24.0486,8.2314,16.14
2017-12-22,Matthew Dellavedova,3200,MIL,PG/SG,CHA,12.645,4.215,8.43
2017-12-22,John Henson,4400,MIL,C,CHA,39.678000000000004,7.002000000000001,23.34
2017-12-22,Michael Kidd-Gilchrist,4400,CHA,SF,MIL,28.601999999999997,12.258,20.43
2017-12-22,Malik Monk,3000,CHA,PG/SG,MIL,6.2208,2.4192,4.32
2017-12-22,Johnny O'Bryant,3000,CHA,PF/C,MIL,16.5456,6.4344,11.49
2017-12-22,Frank Kaminsky,3900,CHA,PF/C,MIL,24.304000000000002,7.056,15.68
2017-12-22,Treveon Graham,3000,CHA,SG/SF,MIL,4.4998,1.5402,3.02
2017-12-22,Thon Maker,3400,MIL,PF/C,CHA,23.186999999999998,3.013,13.1
2017-12-22,Austin Rivers,5600,LAC,PG/SG,HOU,46.41,13.09,29.75
2017-12-22,Willie Reed,3000,LAC,C,HOU,6.3189,0.8211,3.57
2017-12-22,Eric Gordon,5900,HOU,SG,LAC,49.5781,19.7619,34.67
2017-12-22,Nene ,3700,HOU,C,LAC,37.4934,9.9666,23.73
2017-12-22,Lou Williams,7200,LAC,PG/SG,HOU,54.2448,21.0952,37.67
2017-12-22,Montrezl Harrell,3600,LAC,PF/C,HOU,35.992,4.908,20.45
2017-12-22,Michael Carter-Williams,3300,CHA,PG,MIL,18.3744,2.5056,10.44
2017-12-22,DeAndre Liggins,3300,MIL,SG/SF,CHA,11.505,1.495,6.5
2017-12-22,James Harden,11500,HOU,PG/SG,LAC,83.6514,49.1286,66.39
2017-12-22,Malcolm Brogdon,4700,MIL,PG/SG,CHA,33.7032,10.9368,22.32
2017-12-22,Jeremy Lamb,4900,CHA,SG/SF,MIL,40.2804,7.9596,24.12
2017-12-22,DeMarre Carroll,4800,BKN,SF/PF,WAS,42.9342,9.7458,26.34
2017-12-22,Joe Harris,3900,BKN,SG/SF,WAS,27.4882,5.4318,16.46
2017-12-22,Nik Stauskas,3400,BKN,PG/SG,WAS,5.7036,2.0564,3.88
2017-12-22,Spencer Dinwiddie,6400,BKN,PG/SG,WAS,55.1304,15.5496,35.34
2017-12-22,Markieff Morris,4400,WAS,SF/PF,BKN,26.0464,9.6336,17.84
2017-12-22,Marcin Gortat,5200,WAS,C,BKN,31.8465,15.3335,23.59
2017-12-22,Otto Porter,5800,WAS,SF/PF,BKN,43.18600000000001,17.214000000000002,30.2
2017-12-22,Allen Crabbe,4300,BKN,SG/SF,WAS,39.2147,12.7253,25.97
2017-12-22,Caris LeVert,5300,BKN,SG/SF,WAS,43.3785,9.2015,26.29
2017-12-22,Kelly Oubre,4700,WAS,SG/SF,BKN,27.6624,10.7576,19.21
2017-12-22,Jarrett Allen,3400,BKN,PF/C,WAS,18.7632,7.2968,13.03
2017-12-22,Dwight Howard,7600,CHA,C,MIL,60.5052,21.8148,41.16
2017-12-22,Khris Middleton,7400,MIL,SG/SF,CHA,59.303000000000004,17.217,38.26
2017-12-22,Eric Bledsoe,6700,MIL,PG/SG,CHA,50.4336,15.9264,33.18
2017-12-22,Kemba Walker,6800,CHA,PG,MIL,43.472,23.408,33.44
2017-12-22,Giannis Antetokounmpo,11300,MIL,SF/PF,CHA,72.9408,38.4192,55.68
2017-12-22,Quincy Acy,3300,BKN,PF/C,WAS,25.2579,3.2821,14.27
2017-12-22,Jodie Meeks,3100,WAS,SG,BKN,17.702,3.498,10.6
2017-12-22,Tomas Satoransky ,3500,WAS,PG/SG,BKN,15.7536,6.1264,10.94
2017-12-22,Ian Mahinmi,3400,WAS,C,BKN,21.980999999999998,3.8789999999999996,12.93
2017-12-22,Anthony Davis,10500,NOP,PF/C,ORL,76.7463,32.1137,54.43
2017-12-28,Michael Beasley,4400,NYK,SF/PF,SAS,29.4448,4.0152,16.73
2017-12-28,Ron Baker,3300,NYK,PG/SG,SAS,10.5138,1.3662,5.94
2017-12-28,Jarrett Jack,4300,NYK,PG,SAS,35.0708,5.7092,20.39
2017-12-28,Kyle O'Quinn,3800,NYK,PF/C,SAS,27.0816,5.1584,16.12
2017-12-28,Lance Thomas,3300,NYK,SF/PF,SAS,23.4525,3.0475,13.25
2017-12-28,LaMarcus Aldridge,7800,SAS,PF/C,NYK,53.4198,19.2602,36.34
2017-12-28,Kyle Anderson,4300,SAS,PG/SF,NYK,28.6032,3.7168,16.16
2017-12-28,Davis Bertans,3400,SAS,SF/PF,NYK,8.2128,1.0672,4.64
2017-12-28,Patty Mills,3800,SAS,PG,NYK,21.9328,7.5072,14.72
2017-12-28,Rudy Gay,4700,SAS,SF/PF,NYK,25.3241,6.9359,16.13
2017-12-28,Pau Gasol,6700,SAS,PF/C,NYK,48.3638,12.8562,30.61
2017-12-28,Doug McDermott,3500,NYK,SF/PF,SAS,28.5864,4.6536,16.62
2017-12-28,Enes Kanter,6900,NYK,PF/C,SAS,52.376999999999995,13.923,33.15
2017-12-28,Marcus Morris,4600,BOS,SF/PF,HOU,23.9316,8.6284,16.28
2017-12-28,Semi Ojeleye,3200,BOS,SG/SF,HOU,7.2288,2.8112,5.02
2017-12-28,Aron Baynes,3500,BOS,C,HOU,22.3155,3.7845,13.05
2017-12-28,Terry Rozier,4300,BOS,PG/SG,HOU,25.7565,5.4635,15.61
2017-12-28,Daniel Theis,3700,BOS,PF/C,HOU,17.0928,6.6472,11.87
2017-12-28,Kyrie Irving,8000,BOS,PG,HOU,56.964,23.836,40.4
2017-12-28,Frank Ntilikina,3700,NYK,PG/SG,SAS,24.0192,9.3408,16.68
2017-12-28,Courtney Lee,4900,NYK,SG/SF,SAS,37.2204,13.4196,25.32
2017-12-28,Kristaps Porzingis,7900,NYK,PF/C,SAS,56.24,17.76,37.0
2017-12-28,Bobby Brown,3000,HOU,PG,BOS,9.982999999999999,3.417,6.7
2017-12-28,Bryn Forbes,3400,SAS,PG/SG,NYK,16.0008,2.0792,9.04
2017-12-28,Danny Green,4600,SAS,SG/SF,NYK,25.8648,7.2952,16.58
2017-12-28,Jusuf Nurkic,6300,POR,C,PHI,49.3476,6.4124,27.88
2017-12-28,Evan Turner,3800,POR,SG/SF,PHI,22.4667,6.1533,14.31
2017-12-28,C.J. McCollum,7000,POR,PG/SG,PHI,41.9892,21.6308,31.81
2017-12-28,Damian Lillard,8400,POR,PG,PHI,58.4256,27.4944,42.96
2017-12-28,Maurice Harkless,3500,POR,SF/PF,PHI,16.055999999999997,6.244,11.15
2017-12-28,Pat Connaughton,3200,POR,SG/SF,PHI,17.7705,3.7695,10.77
2017-12-28,Al-Farouq Aminu,4800,POR,SF/PF,PHI,38.9137,9.4263,24.17
2017-12-28,Zach Collins,3600,POR,PF/C,PHI,18.6336,7.2464,12.94
2017-12-28,Shabazz Napier,4200,POR,PG/SG,PHI,29.7891,3.8709,16.83
2017-12-28,Ed Davis,3600,POR,PF/C,PHI,31.6476,4.1124,17.88
2017-12-28,Jerryd Bayless,3800,PHI,PG/SG,POR,14.2311,8.9089,11.57
2017-12-28,Amir Johnson,3700,PHI,PF/C,POR,19.296,4.824,12.06
2017-12-28,Trevor Booker,4000,PHI,PF/C,POR,21.7719,6.6881,14.23
2017-12-28,Tony Parker,4200,SAS,PG,NYK,30.9414,7.9786,19.46
2017-12-28,Kawhi Leonard,6000,SAS,SF/PF,NYK,43.4985,18.2015,30.85
2017-12-28,Manu Ginobili,4100,SAS,SG/SF,NYK,27.9708,6.3492,17.16
2017-12-28,Ben Simmons,8700,PHI,PG/SF,POR,55.5408,21.5992,38.57
2017-12-28,J.J. Redick,5200,PHI,SG/SF,POR,38.802,14.718,26.76
2017-12-28,Dario Saric,6000,PHI,PF/C,POR,39.5752,13.9048,26.74
2017-12-28,T.J. McConnell,4200,PHI,PG,POR,25.5255,10.1745,17.85
2017-12-28,Joel Embiid,9600,PHI,C,POR,77.6886,20.6514,49.17
2017-12-28,Robert Covington,5900,PHI,SF/PF,POR,47.1,12.9,30.0
2017-12-28,Al Horford,7100,BOS,PF/C,HOU,52.9844,18.1356,35.56
2017-12-28,Jayson Tatum,5500,BOS,SF/PF,HOU,35.6112,13.8488,24.73
2017-12-28,Elfrid Payton,6800,ORL,PG,DET,46.8432,18.2168,32.53
2017-12-28,D.J. Augustin,3700,ORL,PG/SG,DET,18.9807,6.1593,12.57
2017-12-28,Wesley Iwundu,3200,ORL,SG/SF,DET,10.4688,4.0712,7.27
2017-12-28,Marreese Speights,3800,ORL,PF/C,DET,23.0384,6.8816,14.96
2017-12-28,Mario Hezonja,4500,ORL,SG,DET,30.9042,4.0158,17.46
2017-12-28,Adreian Payne,3600,ORL,PF,DET,15.8696,3.2504,9.56
2017-12-28,Jimmy Butler,7700,MIN,SG,MIL,58.9016,24.0584,41.48
2017-12-28,Jamal Crawford,3800,MIN,SG,MIL,28.755,9.585,19.17
2017-12-28,Taj Gibson,5700,MIN,PF/C,MIL,36.4124,13.4676,24.94
2017-12-28,Andrew Wiggins,5600,MIN,SG/SF,MIL,36.4056,18.7544,27.58
2017-12-28,Karl-Anthony Towns,8900,MIN,C,MIL,58.5144,34.3656,46.44
2017-12-28,Bismack Biyombo,4600,ORL,PF/C,DET,33.728,9.792,21.76
2017-12-28,Jonathon Simmons,6400,ORL,SG/SF,DET,45.3215,10.9785,28.15
2017-12-28,Luke Kennard,3600,DET,SG,ORL,16.8048,6.5352,11.67
2017-12-28,Ish Smith,4900,DET,PG,ORL,45.6624,17.7576,31.71
2017-12-28,Anthony Tolliver,3800,DET,SF/PF,ORL,29.316,5.584,17.45
2017-12-28,Tobias Harris,6600,DET,SF/PF,ORL,45.522,21.918000000000003,33.72
2017-12-28,Langston Galloway,3800,DET,PG/SG,ORL,36.8424,5.9976,21.42
2017-12-28,Reggie Bullock,4000,DET,SG/SF,ORL,36.2212,7.4188,21.82
2017-12-28,Evan Fournier,5400,ORL,SG/SF,DET,40.2717,13.0683,26.67
2017-12-28,Aaron Gordon,7600,ORL,SF/PF,DET,50.9416,17.8984,34.42
2017-12-28,Stanley Johnson,4100,DET,SG/SF,ORL,32.938,5.362,19.15
2017-12-28,Eric Moreland,3000,DET,PF/C,ORL,14.5584,5.6616,10.11
2017-12-28,Tyus Jones,3400,MIN,PG/SG,MIL,53.7195,6.9805,30.35
2017-12-28,Nemanja Bjelica,3300,MIN,SF/PF,MIL,19.3461,2.5139,10.93
2017-12-28,Ryan Anderson,4900,HOU,PF/C,BOS,34.6652,9.2148,21.94
2017-12-28,Trevor Ariza,5300,HOU,SG/SF,BOS,34.965,16.835,25.9
2017-12-28,Eric Gordon,5800,HOU,SG,BOS,46.8897,18.6903,32.79
2017-12-28,James Harden,11400,HOU,PG/SG,BOS,78.24600000000001,45.95399999999999,62.1
2017-12-28,P.J. Tucker,4700,HOU,SF/PF,BOS,32.9714,9.8486,21.41
2017-12-28,Tarik Black,3400,HOU,PF/C,BOS,24.9816,4.7584,14.87
2017-12-28,Marcus Smart,5100,BOS,SG/SF,HOU,33.292,14.267999999999999,23.78
2017-12-28,Jaylen Brown,5200,BOS,SG/SF,HOU,44.6775,6.3825,25.53
2017-12-28,Briante Weber,3000,HOU,PG,BOS,16.8048,6.5352,11.67
2017-12-28,Nene ,3900,HOU,C,BOS,27.0496,7.1904,17.12
2017-12-28,Aaron Brooks,3000,MIN,PG/SG,MIL,27.4704,3.5696,15.52
2017-12-28,Shabazz Muhammad,3300,MIN,SG/SF,MIL,3.9852,0.8748,2.43
2017-12-28,Malcolm Brogdon,4800,MIL,PG/SG,MIN,36.1645,11.7355,23.95
2017-12-28,Khris Middleton,7500,MIL,SG/SF,MIN,56.048,16.272000000000002,36.16
2017-12-28,Giannis Antetokounmpo,10900,MIL,SF/PF,MIN,70.1374,36.9426,53.54
2017-12-28,Gorgui Dieng,3600,MIN,PF/C,MIL,19.817999999999998,9.542,14.68
2017-12-28,Eric Bledsoe,7100,MIL,PG/SG,MIN,51.9536,16.4064,34.18
2017-12-28,Tony Snell,3700,MIL,SG/SF,MIN,24.8979,8.5221,16.71
2017-12-28,DeAndre Liggins,3200,MIL,SG/SF,MIN,11.5581,1.5019,6.53
2017-12-28,Thon Maker,3200,MIL,PF/C,MIN,20.9568,2.7232,11.84
2017-12-28,Matthew Dellavedova,3200,MIL,PG/SG,MIN,13.65,4.55,9.1
2017-12-28,John Henson,4800,MIL,C,MIN,41.038000000000004,7.242000000000001,24.14
2017-12-28,Andre Drummond,9400,DET,C,ORL,62.9544,29.6256,46.29
2017-12-29,Tyson Chandler,4400,PHO,C,SAC,32.1475,6.3525,19.25
2017-12-29,Josh Jackson,3900,PHO,SG/SF,SAC,16.5168,6.4232,11.47
2017-12-29,Tyler Ulis,3700,PHO,PG,SAC,32.7981,4.2619,18.53
2017-12-29,Dragan Bender,3400,PHO,SF/PF,SAC,20.355,2.645,11.5
2017-12-29,Marquese Chriss,3600,PHO,PF/C,SAC,34.2009,8.8191,21.51
2017-12-29,TJ Warren,6700,PHO,SF/PF,SAC,49.4216,11.2184,30.32
2017-12-29,Lauri Markkanen,5300,CHI,PF,IND,35.7552,13.9048,24.83
2017-12-29,David Nwaba,3900,CHI,SG/SF,IND,27.368000000000002,3.7319999999999998,15.55
2017-12-29,Nikola Mirotic,6200,CHI,PF/C,IND,46.3968,10.8832,28.64
2017-12-29,Devin Booker,8500,PHO,SG/SF,SAC,57.672,22.428,40.05
2017-12-29,Alex Len,5200,PHO,PF/C,SAC,38.905,11.295,25.1
2017-12-29,Troy Daniels,3700,PHO,SG,SAC,26.3553,3.4247,14.89
2017-12-29,Zach Randolph,6600,SAC,PF/C,PHO,48.6038,16.6362,32.62
2017-12-29,Garrett Temple,3900,SAC,PG/SG,PHO,28.9848,8.1752,18.58
2017-12-29,Kosta Koufos,3400,SAC,C,PHO,15.4882,3.7518,9.62
2017-12-29,Justin Jackson,3000,SAC,SG/SF,PHO,11.1168,4.3232,7.72
2017-12-29,Buddy Hield,4700,SAC,SG/SF,PHO,33.384,9.416,21.4
2017-12-29,George Hill,4900,SAC,PG/SG,PHO,41.9742,9.8458,25.91
2017-12-29,Isaiah Canaan,4400,PHO,PG/SG,SAC,26.064,10.136000000000001,18.1
2017-12-29,Willie Cauley-Stein,6300,SAC,PF/C,PHO,52.8876,6.8724,29.88
2017-12-29,Bogdan Bogdanovic,4600,SAC,SG/SF,PHO,34.0272,13.2328,23.63
2017-12-29,Bobby Portis,4500,CHI,PF/C,IND,35.4885,4.6115,20.05
2017-12-29,Kris Dunn,7400,CHI,PG/SG,IND,69.0272,9.4128,39.22
2017-12-29,Terrance Ferguson,3000,OKC,SG/SF,MIL,5.2848,2.0552,3.67
2017-12-29,Thaddeus Young,5500,IND,SF/PF,CHI,41.4667,14.1933,27.83
2017-12-29,Darren Collison,5800,IND,PG,CHI,47.6672,15.0528,31.36
2017-12-29,Myles Turner,6800,IND,C,CHI,46.2166,22.7634,34.49
2017-12-29,Steven Adams,6300,OKC,C,MIL,46.7415,19.5585,33.15
2017-12-29,Carmelo Anthony,6100,OKC,SF/PF,MIL,52.7365,20.0035,36.37
2017-12-29,Jerami Grant,3600,OKC,SF/PF,MIL,20.1965,5.8635,13.03
2017-12-29,Raymond Felton,3200,OKC,PG/SG,MIL,28.5236,5.6364,17.08
2017-12-29,Patrick Patterson,3100,OKC,PF/C,MIL,15.0528,2.8672,8.96
2017-12-29,Josh Huestis,3000,OKC,SF/PF,MIL,12.639000000000001,10.341,11.49
2017-12-29,Domantas Sabonis,5200,IND,PF/C,CHI,34.632,9.767999999999999,22.2
2017-12-29,Bojan Bogdanovic,4500,IND,SG/SF,CHI,37.2947,12.7653,25.03
2017-12-29,Jerian Grant,3800,CHI,PG/SG,IND,23.5233,3.0567,13.29
2017-12-29,Robin Lopez,4800,CHI,C,IND,34.58,14.82,24.7
2017-12-29,Paul Zipser,3200,CHI,SG/SF,IND,10.9209,1.4191,6.17
2017-12-29,Denzel Valentine,4500,CHI,PG/SF,IND,36.6921,4.7679,20.73
2017-12-29,Justin Holiday,5500,CHI,SG/SF,IND,40.8588,10.8612,25.86
2017-12-29,Alex Poythress,3000,IND,SF,CHI,3.7062,1.5138,2.61
2017-12-29,Cory Joseph,3800,IND,PG,CHI,31.996,10.104,21.05
2017-12-29,Lance Stephenson,5600,IND,SG/SF,CHI,58.7613,10.7787,34.77
2017-12-29,Joseph Young,3000,IND,PG/SG,CHI,11.9088,4.6312,8.27
2017-12-29,Frank Mason,3800,SAC,PG/SG,PHO,19.3104,7.5096,13.41
2017-12-29,Malachi Richardson,3000,SAC,SG/SF,PHO,15.9808,2.1792,9.08
2017-12-29,Jawun Evans,3400,LAC,PG,LAL,13.9968,5.4432,9.72
2017-12-29,C.J. Williams,3600,LAC,SG,LAL,10.6128,4.1272,7.37
2017-12-29,Jamil Wilson,3800,LAC,SF/PF,LAL,11.0592,4.3008,7.68
2017-12-29,Milos Teodosic,5000,LAC,PG/SG,LAL,41.8896,16.2904,29.09
2017-12-29,Montrezl Harrell,3700,LAC,PF/C,LAL,24.9568,3.4032,14.18
2017-12-29,Wesley Johnson,4100,LAC,SG/SF,LAL,20.0541,2.6059,11.33
2017-12-29,DeAndre Jordan,8100,LAC,C,LAL,47.7708,24.6092,36.19
2017-12-29,Austin Rivers,6500,LAC,PG/SG,LAL,47.6892,13.4508,30.57
2017-12-29,Lou Williams,7600,LAC,PG/SG,LAL,52.6608,20.4792,36.57
2017-12-29,Sam Dekker,3600,LAC,SF/PF,LAL,15.3832,3.3768,9.38
2017-12-29,Kentavious Caldwell-Pope,5400,LAL,SG,LAC,42.0108,11.8492,26.93
2017-12-29,Brandon Ingram,6600,LAL,SG/SF,LAC,49.8405,17.0595,33.45
2017-12-29,Tyler Ennis,3000,LAL,PG/SG,LAC,5.5578,0.7222,3.14
2017-12-29,Corey Brewer,3400,LAL,SG/SF,LAC,5.3664,1.5136,3.44
2017-12-29,V.J. Beachem,0,LAL,SF,LAC,1.8576,0.7224,1.29
2017-12-29,Larry Nance,4300,LAL,SF/PF,LAC,18.2736,7.1064,12.69
2017-12-29,Josh Hart,4600,LAL,PG/SG,LAC,28.151999999999997,10.948,19.55
2017-12-29,Andrew Bogut,3000,LAL,C,LAC,18.8097,3.4503,11.13
2017-12-29,Kyle Kuzma,7500,LAL,SF/PF,LAC,52.3008,20.3392,36.32
2017-12-29,Jordan Clarkson,6400,LAL,PG/SG,LAC,45.6893,20.0507,32.87
2017-12-29,Julius Randle,5100,LAL,PF/C,LAC,31.8459,10.3341,21.09
2017-12-29,Blake Griffin,7200,LAC,PF/C,LAL,51.6516,15.4284,33.54
2017-12-29,Kevon Looney,3400,GSW,SF/PF,CHA,11.0802,1.4398,6.26
2017-12-29,Michael Kidd-Gilchrist,4200,CHA,SF,GSW,31.388,13.452,22.42
2017-12-29,Johnny O'Bryant,3000,CHA,PF/C,GSW,10.6128,4.1272,7.37
2017-12-29,Michael Carter-Williams,3300,CHA,PG,GSW,19.712,2.688,11.2
2017-12-29,Nicolas Batum,5300,CHA,SG/SF,GSW,37.5995,16.5005,27.05
2017-12-29,Marvin Williams,4000,CHA,SF/PF,GSW,29.355,9.785,19.57
2017-12-29,Frank Kaminsky,4000,CHA,PF/C,GSW,26.6135,7.7265,17.17
2017-12-29,Vince Carter,3700,SAC,SG/SF,PHO,19.4209,5.3191,12.37
2017-12-29,Kemba Walker,7100,CHA,PG,GSW,48.425,26.075,37.25
2017-12-29,Jeremy Lamb,4700,CHA,SG/SF,GSW,33.9845,6.7155,20.35
2017-12-29,Dwight Howard,7400,CHA,C,GSW,56.8743,20.5057,38.69
2017-12-29,Treveon Graham,3000,CHA,SG/SF,GSW,12.0988,4.1412,8.12
2017-12-29,Kevin Durant,10600,GSW,SF/PF,CHA,80.8605,24.8395,52.85
2017-12-29,Nick Young,3400,GSW,SG,CHA,18.2735,4.4265,11.35
2017-12-29,David West,3400,GSW,PF/C,CHA,25.1482,6.0918,15.62
2017-12-29,Patrick McCaw,3700,GSW,PG/SF,CHA,24.7092,3.2108,13.96
2017-12-29,Jordan Bell,4700,GSW,PF/C,CHA,29.5056,11.4744,20.49
2017-12-29,Shaun Livingston,3600,GSW,PG/SG,CHA,24.831,7.209,16.02
2017-12-29,Zaza Pachulia,3200,GSW,C,CHA,19.359,4.541,11.95
2017-12-29,Klay Thompson,6700,GSW,SG,CHA,47.61,21.39,34.5
2017-12-29,Draymond Green,7900,GSW,PF/C,CHA,51.2076,22.4724,36.84
2017-12-29,Andre Iguodala,4200,GSW,SG/SF,CHA,29.4735,10.6265,20.05
2017-12-29,Alex Abrines,3300,OKC,SG/SF,MIL,24.955,3.565,14.26
2017-12-29,Andre Roberson,3900,OKC,SG/SF,MIL,29.5029,10.6371,20.07
2017-12-29,Kyle Lowry,7700,TOR,PG,ATL,62.8166,18.7634,40.79
2017-12-29,Serge Ibaka,5600,TOR,PF/C,ATL,38.1696,15.5904,26.88
2017-12-29,Delon Wright,3700,TOR,PG/SG,ATL,26.1096,4.2504,15.18
2017-12-29,Jonas Valanciunas,4700,TOR,C,ATL,32.4753,12.9447,22.71
2017-12-29,DeMar DeRozan,8000,TOR,SG/SF,ATL,57.7536,24.1664,40.96
2017-12-29,Isaiah Taylor,3700,ATL,PG,TOR,15.7584,3.0016,9.38
2017-12-29,Malcolm Delaney,3800,ATL,PG/SG,TOR,22.4565,4.7635,13.61
2017-12-29,Tyler Cavanaugh,3300,ATL,PF,TOR,19.152,7.4479999999999995,13.3
2017-12-29,Ersan Ilyasova,5000,ATL,SF/PF,TOR,35.7552,13.9048,24.83
2017-12-29,Miles Plumlee,3600,ATL,C,TOR,27.4527,3.5673,15.51
2017-12-29,C.J. Miles,3800,TOR,SG/SF,ATL,20.180999999999997,5.859,13.02
2017-12-29,Jakob Poeltl,4300,TOR,PF/C,ATL,31.0281,4.0319,17.53
2017-12-29,DeMarre Carroll,4900,BKN,SF/PF,MIA,38.5821,8.7579,23.67
2017-12-29,Allen Crabbe,4300,BKN,SG/SF,MIA,34.2468,11.1132,22.68
2017-12-29,Rondae Hollis-Jefferson,6300,BKN,SF/PF,MIA,48.7277,15.8123,32.27
2017-12-29,Spencer Dinwiddie,6500,BKN,PG/SG,MIA,44.7564,12.6236,28.69
2017-12-29,Caris LeVert,5400,BKN,SG/SF,MIA,44.6655,9.4745,27.07
2017-12-29,Norman Powell,3400,TOR,SG/SF,ATL,13.51,1.93,7.72
2017-12-29,OG Anunoby,3600,TOR,SF/PF,ATL,17.4096,6.7704,12.09
2017-12-29,Fred VanVleet,3500,TOR,PG,ATL,23.4348,3.0452,13.24
2017-12-29,Pascal Siakam,3700,TOR,PF,ATL,24.072,3.128,13.6
2017-12-29,John Collins,5200,ATL,PF/C,TOR,36.5472,14.2128,25.38
2017-12-29,Marco Belinelli,3700,ATL,SG,TOR,24.928,7.872000000000001,16.4
2017-12-29,Nene ,3900,HOU,C,WAS,27.4288,7.2912,17.36
2017-12-29,Gerald Green,2200,HOU,SG,WAS,12.8016,4.9784,8.89
2017-12-29,John Wall,8600,WAS,PG,HOU,56.7252,33.3148,45.02
2017-12-29,Bradley Beal,7200,WAS,SG,HOU,50.964,23.436,37.2
2017-12-29,Chris Paul,8800,HOU,PG/SG,WAS,62.3932,20.2468,41.32
2017-12-29,Tarik Black,3400,HOU,PF/C,WAS,16.9344,3.2256,10.08
2017-12-29,Eric Gordon,6100,HOU,SG,WAS,36.9083,14.7117,25.81
2017-12-29,Trevor Ariza,5700,HOU,SG/SF,WAS,33.3855,16.0745,24.73
2017-12-29,Ryan Anderson,5100,HOU,PF/C,WAS,33.5434,8.9166,21.23
2017-12-29,P.J. Tucker,4600,HOU,SF/PF,WAS,26.9192,8.0408,17.48
2017-12-29,Otto Porter,6200,WAS,SF/PF,HOU,41.0982,16.3818,28.74
2017-12-29,Marcin Gortat,5200,WAS,C,HOU,28.2555,13.6045,20.93
2017-12-29,Jason Smith,3000,WAS,PF/C,HOU,22.3374,2.9026,12.62
